Time,System Production (Wh)
1/9/16,3241.2771
1/10/16,1811.6388
1/11/16,11533.7773
1/12/16,2762.3296
1/13/16,16997.4004
1/14/16,20697.7402
1/15/16,6648.25
1/16/16,2747.3499
1/17/16,6127.249
1/18/16,24666.3594
1/19/16,35906.5234
1/20/16,3760.3342
1/21/16,21736.623
1/22/16,6848.4067
1/23/16,15823.7578
1/24/16,38542.1016
1/25/16,26452.3047
1/26/16,4474.3271
1/27/16,17440.6445
1/28/16,34483.4219
1/29/16,21400.3828
1/30/16,36295.3398
1/31/16,8307.6113
2/1/16,15419.2041
2/2/16,23717.4297
2/3/16,28439.7988
2/4/16,2567.1152
2/5/16,42924.3398
2/6/16,42940.6562
2/7/16,35608.625
2/8/16,4413.4541
2/9/16,408.7168
2/10/16,7291.5957
2/11/16,24099.2324
2/12/16,14554.123
2/13/16,35205.9883
2/14/16,31700.5234
2/15/16,1650.7997
2/16/16,2460.7058
2/17/16,14262.8066
2/18/16,37476.2539
2/19/16,27847.377
2/20/16,43921.3711
2/21/16,42432.5
2/22/16,41617.5586
2/23/16,40973.9727
2/24/16,12084.2119
2/25/16,7080.3081
2/26/16,16828.2852
2/27/16,41277.3164
2/28/16,46813.5312
2/29/16,27785.8516
3/1/16,17483.8848
3/2/16,24004.2598
3/3/16,11743.0137
3/4/16,1348.7937
3/5/16,8552.8027
3/6/16,14143.7422
3/7/16,26520.1641
3/8/16,34776.0586
3/9/16,33200.3477
3/10/16,2787.6814
3/11/16,33383.582
3/12/16,34519.875
3/13/16,5330.1187
3/14/16,24703.0508
3/15/16,15531.4697
3/16/16,34735.043
3/17/16,38483.6094
3/18/16,46005.7695
3/19/16,17164.4395
3/20/16,20683.7344
3/21/16,41507.7461
3/22/16,41031.8555
3/23/16,26915.2207
3/24/16,18195.084
3/25/16,14197.3291
3/26/16,48598.4023
3/27/16,45689.1367
3/28/16,8900.5059
3/29/16,50985.5273
3/30/16,42411.8789
3/31/16,7158.9712
4/1/16,37451.3281
4/2/16,29716.543
4/3/16,48216.8359
4/4/16,10012.0205
4/5/16,52962.043
4/6/16,29225.0742
4/7/16,10804.5674
4/8/16,21526.4258
4/9/16,25293.6582
4/10/16,22337.4551
4/11/16,6740.9463
4/12/16,48615.0352
4/13/16,51946.3711
4/14/16,51601.125
4/15/16,50947.7188
4/16/16,50611.0938
4/17/16,50060.2852
4/18/16,49491.9297
4/19/16,29337.4297
4/20/16,50506.5117
4/21/16,11839.3887
4/22/16,30705.0781
4/23/16,38905.8906
4/24/16,51216.3242
4/25/16,39648.5039
4/26/16,32132.5469
4/27/16,21281.2715
4/28/16,24775.3672
4/29/16,17953.1738
4/30/16,13311.3096
5/1/16,31138.7578
5/2/16,22009.4707
5/3/16,25012.5781
5/4/16,27730.418
5/5/16,22018.5449
5/6/16,43980.9805
5/7/16,25921.6074
5/8/16,43910.8281
5/9/16,7346.4863
5/10/16,25832.3828
5/11/16,22585.9844
5/12/16,36561.2344
5/13/16,40000.7656
5/14/16,14351.0957
5/15/16,40140.2617
5/16/16,51586.6172
5/17/16,19973.168
5/18/16,35379.5508
5/19/16,49893.168
5/20/16,36407.0117
5/21/16,9524.208
5/22/16,39740.3008
5/23/16,46428.6797
5/24/16,49546.3398
5/25/16,34098.3672
5/26/16,33956.8477
5/27/16,45705.7773
5/28/16,36869.6641
5/29/16,29052.1719
5/30/16,43787.3828
5/31/16,42213.332
6/1/16,44475.2148
6/2/16,36845.3984
6/3/16,42537.1797
6/4/16,23308.9414
6/5/16,32205.0918
6/6/16,36726.7852
6/7/16,43138.7656
6/8/16,44628.7578
6/9/16,47613.6719
6/10/16,33884.6992
6/11/16,44712.8281
6/12/16,50146.0234
6/13/16,50851.2422
6/14/16,41024.6875
6/15/16,33194.543
6/16/16,36398.3359
6/17/16,42157.8281
6/18/16,43730.0703
6/19/16,49423.5391
6/20/16,39633.293
6/21/16,40272.0117
6/22/16,24691.0645
6/23/16,23626.0332
6/24/16,42920.3125
6/25/16,48589.7227
6/26/16,44489.0664
6/27/16,47247.2891
6/28/16,45759.7031
