Time,System Production (Wh)
9/9/21,6471660
9/10/21,8873214
9/11/21,7143732
9/12/21,2306124
9/13/21,2648583
9/14/21,5033840
9/15/21,8690616
9/16/21,9155223
9/17/21,7714878
9/18/21,9024761
9/19/21,7834152
9/20/21,4228671
9/21/21,6797968
9/22/21,8029093
9/23/21,9186439
9/24/21,7100294
9/25/21,7221327
9/26/21,7077961
9/27/21,7848442
9/28/21,8424730
9/29/21,7784889
9/30/21,7444211
10/1/21,6738639
10/2/21,4199606
10/3/21,2833839
10/4/21,2352966
10/5/21,2815531
10/6/21,6393305
10/7/21,1289821
10/8/21,3645705
10/9/21,6367066
10/10/21,1899218
10/11/21,1352045
10/12/21,1561390
10/13/21,1986814
10/14/21,5932926
10/15/21,3105489
10/16/21,7174072
10/17/21,7110070
10/18/21,6711843
10/19/21,6132871
10/20/21,4429311
10/21/21,1662197
10/22/21,4795278
10/23/21,6827329
10/24/21,1585884
10/25/21,3811480
10/26/21,6337951
10/27/21,5354774
10/28/21,420331
10/29/21,1017792
10/30/21,4664175
10/31/21,5083670
11/1/21,4755231
11/2/21,5978842
11/3/21,4821480
11/4/21,4913927
11/5/21,5708051
11/6/21,5488052
11/7/21,4022156
11/8/21,5078480
11/9/21,4490108
11/10/21,2892789
11/11/21,901185
11/12/21,1889538
11/13/21,1551665
11/14/21,1216628
11/15/21,1343801
11/16/21,0
11/17/21,0
11/18/21,0
11/19/21,0
11/20/21,0
11/21/21,0
11/22/21,0
11/23/21,0
11/24/21,0
11/25/21,0
11/26/21,0
11/27/21,0
11/28/21,0
11/29/21,0
11/30/21,0
12/1/21,0
12/2/21,0
12/3/21,0
12/4/21,0
12/5/21,0
12/6/21,0
12/7/21,0
12/8/21,0
12/9/21,0
12/10/21,1056801
12/11/21,3101440
12/12/21,4082639
12/13/21,3958939
12/14/21,1781340
12/15/21,938072
12/16/21,1856541
12/17/21,3286287
12/18/21,2437032
12/19/21,1932934
12/20/21,3724530
12/21/21,2217514
12/22/21,2093278
12/23/21,1515467
12/24/21,399799
12/25/21,3707306
12/26/21,3022372
12/27/21,281357
12/28/21,66498
12/29/21,37616
12/30/21,3406
12/31/21,0
1/1/22,886
1/2/22,77162
1/3/22,78938
1/4/22,45274
1/5/22,54632
1/6/22,83155
1/7/22,150222
1/8/22,34537
1/9/22,201623
1/10/22,217192
1/11/22,222496
1/12/22,359559
1/13/22,1592619
1/14/22,1004958
1/15/22,3105225
1/16/22,2052419
1/17/22,2481323
1/18/22,2911707
1/19/22,5182659
1/20/22,5247206
1/21/22,5289128
1/22/22,4774374
1/23/22,165066
1/24/22,30685
1/25/22,132836
1/26/22,170316
1/27/22,605695
1/28/22,2223778
1/29/22,1601989
1/30/22,1654275
1/31/22,2525364
2/1/22,3331633
2/2/22,2801557
2/3/22,5688868
2/4/22,3052377
2/5/22,3296200
2/6/22,4453038
2/7/22,6192172
2/8/22,4838876
2/9/22,1519484
2/10/22,3860104
2/11/22,1756971
2/12/22,6663555
2/13/22,6922021
2/14/22,5124328
2/15/22,5086343
2/16/22,374642
2/17/22,1915694
2/18/22,5410560
2/19/22,7011840
2/20/22,7075745
2/21/22,1621214
2/22/22,462692
2/23/22,5275940
2/24/22,2303709
2/25/22,2808930
2/26/22,8125487
2/27/22,7853760
2/28/22,7332332
3/1/22,5859855
3/2/22,2941194
3/3/22,5966898
3/4/22,5111439
3/5/22,2453138
3/6/22,3566879
3/7/22,59083
3/8/22,1641064
3/9/22,8358129
3/10/22,6553798
3/11/22,8445136
3/12/22,9925812
3/13/22,8888863
3/14/22,6386606
3/15/22,7627437
3/16/22,8368388
3/17/22,1979192
3/18/22,1203226
3/19/22,3517813
3/20/22,9288714
3/21/22,7470042
3/22/22,849908
3/23/22,1716525
3/24/22,2340591
3/25/22,2460119
3/26/22,5304558
3/27/22,10860389
3/28/22,10099306
3/29/22,3240128
3/30/22,1212875
3/31/22,177168
4/1/22,7733542
4/2/22,1121344
4/3/22,8363785
4/4/22,2511917
4/5/22,5797320
4/6/22,4474318
4/7/22,4388264
4/8/22,2369108
4/9/22,11157967
4/10/22,8771430
4/11/22,9169401
4/12/22,4968480
4/13/22,2174986
4/14/22,7802460
4/15/22,6773571
4/16/22,8563076
4/17/22,10006666
4/18/22,1094634
4/19/22,10049664
4/20/22,1948161
4/21/22,11530614
4/22/22,1062750
4/23/22,9602212
4/24/22,9058832
4/25/22,4453230
4/26/22,7429302
4/27/22,6703026
4/28/22,4700112
4/29/22,6367771
4/30/22,4268791
5/1/22,1729340
5/2/22,3472608
5/3/22,3266581
5/4/22,11295602
5/5/22,8532860
5/6/22,6493037
5/7/22,11897240
5/8/22,3115017
5/9/22,10706874
5/10/22,7855108
5/11/22,8428321
5/12/22,9481335
5/13/22,10495205
5/14/22,10943002
5/15/22,9005329
5/16/22,10121419
5/17/22,8093092
5/18/22,4720992
5/19/22,6551814
5/20/22,2371788
5/21/22,8396714
5/22/22,10862472
5/23/22,8392819
5/24/22,6459407
5/25/22,1760990
5/26/22,5188146
5/27/22,6817482
5/28/22,9490850
5/29/22,7428781
5/30/22,11606289
5/31/22,6599951
6/1/22,10713040
6/2/22,11697027
6/3/22,12516089
6/4/22,3608322
6/5/22,7054123
6/6/22,3566811
6/7/22,8909893
6/8/22,2195662
6/9/22,10932184
6/10/22,6977998
6/11/22,4329860
