Time,System Production (Wh)
2021-10-06,44561.0
2021-10-07,18121.0
2021-10-08,41111.0
2021-10-09,50622.0
2021-10-10,63238.0
2021-10-11,61225.0
2021-10-12,47463.0
2021-10-13,68848.0
2021-10-14,53881.0
2021-10-15,29555.0
2021-10-16,50135.0
2021-10-17,57041.0
2021-10-18,73340.0
2021-10-19,70474.0
2021-10-20,68719.0
2021-10-21,14631.0
2021-10-22,11474.0
2021-10-23,31004.0
2021-10-24,8427.0
2021-10-25,19657.0
2021-10-26,50300.0
2021-10-27,12896.0
2021-10-28,35373.0
2021-10-29,6098.0
2021-10-30,24804.0
2021-10-31,24284.0
2021-11-01,52373.0
2021-11-02,53014.0
2021-11-03,62453.0
2021-11-04,37105.0
2021-11-05,67265.0
2021-11-06,69355.0
2021-11-07,65576.0
2021-11-08,65593.0
2021-11-09,45439.0
2021-11-10,52710.0
2021-11-11,31364.0
2021-11-12,43986.0
2021-11-13,10262.0
2021-11-14,2874.0
2021-11-15,19998.0
2021-11-16,57569.0
2021-11-17,21735.0
2021-11-18,33429.0
2021-11-19,30807.0
2021-11-20,37243.0
2021-11-21,3405.0
2021-11-22,57886.0
2021-11-23,62770.0
2021-11-24,40333.0
2021-11-25,2383.0
2021-11-26,8679.0
2021-11-27,11944.0
2021-11-28,19791.0
2021-11-29,57047.0
2021-11-30,58194.0
2021-12-01,9756.0
2021-12-02,27004.0
2021-12-03,27103.0
2021-12-04,55668.0
2021-12-05,19064.0
2021-12-06,18102.0
2021-12-07,13139.0
2021-12-08,7272.0
2021-12-09,21223.0
2021-12-10,18194.0
2021-12-11,6710.0
2021-12-12,55700.0
2021-12-13,53967.0
2021-12-14,54035.0
2021-12-15,11714.0
2021-12-16,3076.0
2021-12-17,27005.0
2021-12-18,4181.0
2021-12-19,9158.0
2021-12-20,56835.0
2021-12-21,52168.0
2021-12-22,43364.0
2021-12-23,37107.0
2021-12-24,11357.0
2021-12-25,4475.0
2021-12-26,47563.0
2021-12-27,7259.0
2021-12-28,3414.0
2021-12-29,10541.0
2021-12-30,9011.0
2021-12-31,7678.0
2022-01-01,2366.0
2022-01-02,8740.0
2022-01-03,32929.0
2022-01-04,58228.0
2022-01-05,31840.0
2022-01-06,19442.0
2022-01-07,4947.0
2022-01-08,41282.0
2022-01-09,6194.0
2022-01-10,23867.0
2022-01-11,60729.0
2022-01-12,36038.0
2022-01-13,23186.0
2022-01-14,8565.0
2022-01-15,48237.0
2022-01-16,18263.0
2022-01-17,324.0
2022-01-18,3633.0
2022-01-19,26203.0
2022-01-20,18523.0
2022-01-21,51620.0
2022-01-22,42551.0
2022-01-23,1246.0
2022-01-24,352.0
2022-01-25,3626.0
2022-01-26,16959.0
2022-01-27,26468.0
2022-01-28,2581.0
2022-01-29,50258.0
2022-01-30,55448.0
2022-01-31,70921.0
2022-02-01,54877.0
2022-02-02,7230.0
2022-02-03,2048.0
2022-02-04,538.0
2022-02-05,1988.0
2022-02-06,9512.0
2022-02-07,43095.0
2022-02-08,57024.0
2022-02-09,57136.0
2022-02-10,50453.0
2022-02-11,30045.0
2022-02-12,20196.0
2022-02-13,22561.0
2022-02-14,37463.0
2022-02-15,80407.0
2022-02-16,42756.0
2022-02-17,7822.0
2022-02-18,47317.0
2022-02-19,72274.0
2022-02-20,79353.0
2022-02-21,68072.0
2022-02-22,4240.0
2022-02-23,11826.0
2022-02-24,37893.0
2022-02-25,15231.0
2022-02-26,30923.0
2022-02-27,86304.0
2022-02-28,78659.0
2022-03-01,43790.0
2022-03-02,80005.0
2022-03-03,64209.0
2022-03-04,75456.0
2022-03-05,71623.0
2022-03-06,35765.0
2022-03-07,10024.0
2022-03-08,56727.0
2022-03-09,52495.0
2022-03-10,79868.0
2022-03-11,46652.0
2022-03-12,15726.0
2022-03-13,70369.0
2022-03-14,89388.0
2022-03-15,42633.0
2022-03-16,71733.0
2022-03-17,77256.0
2022-03-18,34871.0
2022-03-19,14376.0
2022-03-20,68455.0
2022-03-21,86411.0
2022-03-22,16784.0
2022-03-23,28955.0
2022-03-24,34366.0
2022-03-25,13827.0
2022-03-26,18921.0
2022-03-27,38044.0
2022-03-28,78368.0
2022-03-29,78017.0
2022-03-30,56890.0
2022-03-31,21227.0
2022-04-01,26672.0
2022-04-02,67970.0
2022-04-03,47815.0
2022-04-04,45763.0
2022-04-05,25124.0
2022-04-06,27506.0
2022-04-07,55944.0
2022-04-08,53515.0
2022-04-09,46872.0
2022-04-10,101840.0
2022-04-11,16273.0
2022-04-12,66481.0
2022-04-13,38734.0
2022-04-14,96256.0
2022-04-15,82028.0
2022-04-16,62640.0
2022-04-17,101604.0
2022-04-18,10841.0
2022-04-19,35934.0
2022-04-20,86357.0
2022-04-21,33512.0
2022-04-22,84903.0
2022-04-23,91855.0
2022-04-24,87891.0
2022-04-25,42941.0
2022-04-26,50387.0
2022-04-27,96920.0
2022-04-28,90636.0
2022-04-29,88727.0
2022-04-30,47778.0
2022-05-01,68977.0
2022-05-02,96932.0
2022-05-03,27818.0
2022-05-04,26591.0
2022-05-05,29822.0
2022-05-06,17619.0
2022-05-07,30619.0
2022-05-08,97404.0
